ambient_temp,voltage,current,temperature,power,fault
24.560656224324976,12.554598920689966,1.5549786017821945,34.52218993604326,19.40230819708962,0
25.714225143023494,11.607707225671968,1.3837865399879952,32.877529612983224,16.22430430020438,0
27.955788089483033,12.082098035763751,0.9211629884856832,32.96901099361584,11.076167994171582,0
23.963459563452705,12.470056412164135,1.7385538003294194,35.062514217419356,21.54715363682266,0
23.383012794213624,12.179726927779143,1.8589377894325099,34.74187790230612,22.556562819528665,0
23.996485912830927,12.052702113747534,1.3775200280788575,32.26280661731584,16.243900222372435,0
26.83080423540415,11.709454905911432,1.2866693262162452,34.29674341292197,14.897763701358272,0
25.65750221931937,11.585469243429689,1.4725798955219556,34.06126295969456,16.8126123783319,0
23.940479592465923,12.231015032675275,1.4624992232542455,32.90895297610503,17.83401611879941,0
26.02653486622671,12.451844172232484,1.6991037154325919,36.14342394963561,21.2898133510826,0
25.19415509869608,11.868345002856548,1.5109278883290076,34.10118592918002,18.04298863331282,0
26.937289981065778,11.658281547715095,1.3414754339257633,34.26056186413093,15.890648397559143,0
23.595893812245293,11.262549170835294,1.2363181098883902,30.351539917311907,14.13088866687147,0
24.344675706804463,11.705770546901238,1.6731268369639347,34.682387964596124,19.479519506378782,0
24.215783693735684,11.965902947250289,1.61990224823285,33.81911122175568,19.38740736653757,0
22.072970103735763,12.47973697225102,1.7121119756183638,33.05098779333314,21.360195903913947,0
25.59224055412915,12.201940107669891,1.3063626498557812,33.40486196913183,15.509948275892798,0
25.52211054435978,12.091525621412027,1.867687379905666,36.4995336606808,22.339737899535308,0
25.01022691328492,11.87996410160966,1.1512610985885525,31.327684153671452,13.64348318738148,0
24.530825733249706,11.825050284823213,1.6419202042802958,34.02140275317179,19.381209692253538,0
22.169258515899173,12.421694279252389,1.1180834465606195,29.256325620244372,13.990955762709875,0
24.15870935446928,12.060221562227516,1.3419337236603064,32.58715925406914,16.27674635507546,0
24.314570966946462,11.369219792423694,1.812204586089592,34.50034627306052,20.24921374767083,0
23.39544546155676,11.797938105630827,1.6662728508951978,33.601337274952655,19.762303308846075,0
24.67742857666798,11.742535190468512,1.3907559169025636,32.10070239382383,16.366717736871408,0
25.80810171362908,11.83612079724676,1.3962325914356624,34.56675911722798,16.650652249614307,0
28.77237180242106,12.168873198085526,1.5201244221670884,37.564030860166405,18.711574456192647,0
25.349155625663677,11.967766535461726,1.6028281981521446,35.41775647293372,19.153697077382056,0
25.51510078144553,11.9769403778989,1.7503158765365394,36.37257697473395,21.212546543164002,0
24.851108168467665,12.394041948397572,1.408753199078301,32.55714646416374,17.28226615353713,0
21.162457569401916,11.791061673063993,1.1776429873025598,28.379195715525057,13.696513468061355,0
24.946972249101567,12.559259857766206,1.531393725409752,35.10398400901845,19.31892618000085,0
25.120460419882054,11.798607722588674,1.408513832498321,34.02177398626832,16.544748672426625,0
29.926484224970572,12.026759458983772,1.2398732590503105,37.02417706249164,14.963983959148152,0
24.615278070437753,11.91563892137917,1.5595337830625589,34.19570242579043,18.98143786863482,0
25.603094684667226,12.037025740050288,1.457377249181442,34.76091261422233,17.621186476061496,0
24.930576460589513,12.133377598521939,1.561302441293959,34.791892881038834,18.986305973486562,0
22.662643924760935,12.130150572026663,1.3211111599625638,30.79312091419259,15.851433217000332,0
27.285645629030043,11.774064800813827,1.5973421060650996,36.305934259578756,18.467213504554046,0
26.503866065373547,11.66312559676573,1.2365803606490042,34.201779309272375,14.407882733688497,0
26.582063894086094,12.750951537271714,1.3344537220606834,35.693438271517984,17.22892878804927,0
23.18122509041052,11.854804698119834,1.4514171537825444,31.674925583452666,17.14167929218089,0
27.805588621872197,12.209763731601596,1.848363682991943,38.73799939947449,22.64837635924565,0
22.19629787441544,11.517707606843041,1.6569650737096988,31.517215548957946,19.369738688283153,0
26.17371418760054,11.916116184028597,1.715438500853558,37.2169569179531,20.72166774537291,0
29.380911251619956,11.961840184805267,1.783415406668629,40.56559707168417,21.418693255209988,0
23.01892734973862,12.14184452097835,2.220566427162175,36.5068042597981,26.995793602838987,1
23.867404540794457,11.183263757702418,1.5083178135116868,32.049912601604746,16.564189329141584,0
25.199302730175283,12.049842183923499,1.784080184625971,35.00113221943377,21.37184573937266,0
23.9930486917676,11.655077563389632,1.7025270508803882,33.844314974666716,19.786933670176317,0
21.898673137867736,12.097303713358476,1.6992065006615051,31.495790954554874,20.385350787928456,0
25.137125949612056,11.68910124094855,1.8548479236080362,36.08222359696198,21.73119581820809,0
22.87539257254779,11.743355191222326,1.4161373938031048,31.97428322177799,17.012534051698967,0
25.94718486127036,11.917911716882019,1.4002629952127241,33.95284062273132,16.991763075894358,0
23.161151531532393,11.684301159119041,1.5639531026963722,32.44168242323105,18.322475023009282,0
28.09986881003508,11.857339665979394,1.4634600456156226,37.35307352246959,17.5086296628591,0
23.433493415327526,11.641987269437005,1.5637001705996347,32.57306942109675,18.058856616266198,0
24.35587696758865,11.450048864490382,1.8125497570106024,34.61718606527619,21.046601157225325,0
26.62703443473934,12.305387115728808,1.4043706554587443,35.11669326247571,16.96893125020062,0
22.53827136713209,11.611185392152821,1.4390642074812539,31.462799191492802,16.891806936493545,0
25.454919869208258,11.946395733717605,1.5348622007053154,34.803803393352155,18.435189188390346,0
27.614285508564855,12.225867324448135,1.4543363147949662,36.42727569351429,17.62935095245921,0
21.785033530877545,11.815516769245187,1.1171988343973025,28.942367199510816,13.158524211054917,0
25.36926771706461,11.752450230076338,1.383974471460212,33.64584692949039,16.038240554901137,0
25.519765588496846,12.067871426600226,1.637474648447501,34.68956713013257,19.542505512221396,0
26.56364574355462,12.335380146818146,1.7875093501865293,37.745050349754585,21.731396550417934,0
22.526098578243836,11.64920542047406,1.2690762864924547,30.46949452365654,14.937233136043137,0
22.359086773831446,11.95495565039477,1.2681435201538314,29.44126284811765,15.401668535659896,0
26.043883131233795,11.480251621509801,1.506046760543467,33.338230479318504,16.857434192036038,0
25.593969346466373,11.882039698895342,1.0848809870244327,31.702133041892882,13.258260059631374,0
25.500985700691754,12.010261405361423,1.4110059594025746,33.92181024166012,16.94414876962034,0
25.69289641899395,11.74361260747348,1.1527915880897213,32.99574482584551,13.595908468655194,0
23.63995055684302,11.862902449852431,1.7738122599684931,33.5685141583722,20.748079237241498,0
25.464507394322005,11.577531969507765,1.3461337691299191,33.66660347633354,15.849071897368596,0
25.58614494659736,12.023123583414447,1.8305668372678054,35.16454504460861,22.049181330804316,0
23.571297163947264,12.316708274664945,1.7227042706916678,34.38435612091878,21.445811193582962,0
28.731549022289514,11.670856839068861,1.3707365404605167,36.649099591309174,16.24184159192476,0
25.947665841823575,11.813198470034285,1.2856080726307844,34.72402433324825,15.454118201209962,0
22.617393005594703,12.150763873936254,1.4612908501664823,30.484421820151397,17.62614391634605,0
26.31310721726766,12.363627215796821,1.4790706751483593,35.42839950175184,18.245086051772596,0
23.050636659545358,11.55204305633732,1.5692293887904802,31.10425850854896,18.00546504963162,0
26.574169207484903,11.949364578775215,1.3446913420939641,34.422928533479464,16.247226385151578,0
27.317191158014808,12.084939246695857,1.6492789747044405,36.4656207032272,19.998014056028744,0
23.358635363296578,11.969383082811346,1.5530656109999799,33.91056284514293,18.803066223601874,0
26.926752258488644,11.256962379936875,1.4319209686568273,34.91979244237021,16.34162823582412,0
25.825561853872998,12.150327002792631,1.3575918689163955,33.79491372995739,16.14973324547881,0
26.64412031998898,12.455800905327193,1.463023003380263,35.869392095500906,18.49327727612916,0
28.793585965307894,12.03499852535085,1.336619749634486,36.365642022593605,16.276388907359003,0
24.50922376799426,11.69066818401172,1.5116877389767176,33.83624052361396,17.598794777578625,0
23.49252767128502,11.846061826090715,1.517087737043982,32.83336158499469,18.041473681932988,0
23.220971140748954,12.530973920296677,1.5523414566952678,33.39374851954845,19.427616394927213,0
23.368379430069123,12.272988762258167,1.8532484819343709,34.193452953140365,22.868108928178778,0
24.845796581171793,12.192007985515298,1.4735110560600855,34.35884383183815,17.89077928608867,0
25.682303949633287,12.106923775060313,1.7009195734248965,36.53656912489502,20.68868907119715,0
25.55338159866004,11.801658866342708,1.5459174793951402,34.56611097529948,18.257851788269697,0
26.654366498072047,11.939828645803269,1.4523511396203093,35.7290695157961,17.25438495990453,0
25.026003783755815,11.976623179296444,1.476168146009753,34.0211080369129,17.71753688301988,0
27.907068154314633,12.164872294819332,1.48823471816639,36.43280799119831,18.645479205908323,0
24.47068633352409,12.45267566828007,1.5559535415456434,33.99862212347532,19.238677481814502,0
30.440338333179238,12.335501441037938,1.308135846956206,38.24284476776409,16.086522906949348,0
26.251334695530012,11.574184693261188,1.2069319233110065,33.21185959588792,13.835630512667931,0
23.285684887167434,12.067198490670314,1.6308594786948551,33.5798789123823,19.567261762696415,0
22.858215003877774,12.221029003550369,1.6796247665162518,32.38249326478935,20.689897857353703,0
25.96494483048637,12.18565809904339,1.6491271665605605,35.86259402920535,20.238876305478385,0
24.5530744293483,11.811229870983775,1.5309944037112946,33.18303277924741,18.08175413275957,0
26.428000988184184,12.87423276473051,1.6534449254906578,36.784602411270356,21.492094151483045,0
25.94647524914709,11.616874631300664,1.6426858052034286,35.15570258311244,19.241563716764276,0
24.854342174686256,11.675043466000185,1.6575258717909909,34.54803723341369,19.319219761974427,0
23.30641256386319,12.070078524378474,1.3280918357315774,31.429700188535485,15.723399796507255,0
21.97030555062827,12.635040916489157,1.280609640569074,30.317723934188297,16.346511808230524,0
24.106970095865957,11.749141544788749,1.4222861506495459,32.57209131233286,16.744574225374645,0
26.712797588646943,11.920251490305903,1.496523178091469,35.9453585008909,17.84337733666228,0
25.42818748826041,12.323188101904709,1.451615774573542,35.51601287389557,17.79532463775992,0
22.508522442576023,11.99464135353368,1.1246619337324248,29.39589131419065,13.638846328915362,0
25.346361851702365,11.899618843640912,1.8443385224270283,36.86524339611461,22.016624686011205,0
25.770634759457675,12.169689870566016,1.4451908022228528,35.022805605886354,17.54015825828617,0
23.232285127597734,12.081755397068878,1.5345408833153906,33.26861055390044,18.294856689574782,0
25.307450211891055,12.309131635691038,1.7489097981526118,36.45828301675927,21.741146744786356,0
25.116417436892,12.387440666719609,1.031005546095759,31.140509883380652,12.89250107395124,0
22.714059404338755,12.09210091800161,1.3976612256176575,31.34237094951752,16.951741169335648,0
25.715574720696566,12.087519817613492,1.422576545284039,34.17317778449041,16.66406738417016,0
26.12156905273647,12.06423329468584,1.432737990909871,35.16781361766684,17.27730652107295,0
27.166102486350553,12.146739166994786,1.4653026818572095,35.604608519862005,17.750408736522335,0
27.107604104069807,12.016551191361438,1.789426959688969,38.43028540469656,21.37904152729389,0
22.244661264085817,11.999817455303313,1.6346917751454444,32.13070481522784,19.766849953143918,0
23.124349920169756,12.358988136248172,1.691607053725766,34.068801304647586,21.04952351502392,0
26.03007053441732,12.454834854106513,1.5094240543621849,35.62840324612183,18.88699226533538,0
26.027571901824416,11.547734116609973,1.2201253907708998,33.23749818323479,14.297261784500744,0
26.030095372612095,12.00300634552217,1.0840605929707987,32.55078681463011,12.807526473552254,0
32.705462981309445,11.793391669966429,1.194118455353674,40.037446903483726,13.991975832967336,0
26.141781021386333,11.906708560054179,1.571953140833204,36.48698160372201,18.73174637059992,0
27.271131280361196,12.120754862920597,1.506353942539527,35.329315823181716,18.13374647047,0
26.908003526986406,12.20083151146274,1.4579672704887985,36.144928431849316,17.93384686080176,0
26.302782502611596,11.966362066916597,1.4262846186519726,34.80626539443058,16.96299798763723,0
24.369461510719308,11.425997899583159,1.9023443150885493,35.278836301804546,21.99585614937508,0
26.517938440986534,11.710486325827146,1.335419281804705,33.0623880086577,15.45217735846987,0
23.454349570924855,12.26894990106005,1.6855638912232118,34.29770124472913,21.106495666353542,0
24.526362786519982,11.177872073389521,1.5003825872041987,33.05234951409443,17.176944092030215,0
24.02927290434179,12.3562281455046,1.4878120976428006,32.794456213930175,18.364795086853142,0
25.163748278772644,12.156368997193363,1.7353275097233487,35.8472460798128,21.32451562936283,0
29.629317133347016,12.394852824459006,1.792506076538289,40.55180371458398,22.13776339353882,0
21.265469614816503,11.940429243935712,1.4520901086230324,29.164891280046678,17.54123649747851,0
26.372520380749027,11.381578372793129,1.6598405438484285,35.84481752525764,18.856409569859103,0
21.774568257620697,12.12910879245195,1.5727782724300108,31.47426041897397,18.819310793006533,0
24.056136268421135,12.382395937211502,1.501487427761983,32.72424365495994,17.885448187758346,0
27.177901193934733,12.277416541654027,1.5408509885314052,36.74072097307995,18.863926725605314,0
25.128560038190926,11.80119255495359,1.3623982370310324,33.249484242205796,16.133736433469572,0
22.844510444141388,12.026028322638794,1.438780121333783,32.15169344263527,17.568873774416996,0
23.569392581480063,11.840149119366023,1.3838729440494588,31.713839897761698,16.392587026231944,0
26.35919549786935,11.754220060743188,1.680275343285784,36.73519550473218,19.950908174565427,0
23.539266736565725,12.286616571353955,1.4809597768917875,32.43518867206779,18.105196626822984,0
25.43291717916395,11.640740306620451,1.2404571950769923,33.602770297643445,14.372384275463803,0
25.091143679807626,11.731855070825516,1.3553125553673824,32.928291686360694,16.11113761174603,0
23.696799304788367,11.668792309958285,0.8601470709575643,28.126271057666674,9.543942630088914,0
29.28788817865065,11.552925743010286,1.4011014796235703,37.33235117807544,16.18941811829353,0
26.267838044636022,12.04392428755278,1.5075290130194299,34.942115103972746,18.07657302418401,0
20.949714826684787,12.348450914544593,1.4727728302266052,29.554679231387173,18.458585243298607,0
25.372908629538856,11.94453697312642,1.8960308703062785,37.00749059345101,22.541561573566444,0
23.676427070463223,11.54827565983075,1.6149812081830073,31.521885299349826,18.753565171457897,0
26.704866669592448,12.251983361922608,1.6060903706178302,36.27714793780311,19.862095892420708,0
23.414958523134597,12.50571052621049,1.1713461930859443,29.919075174801417,14.349997217885399,0
24.7705271170662,11.806127302756021,1.4270715891765735,33.25176921231823,16.82031479031019,0
26.009974557960913,11.856433719984684,1.4026674385352609,33.18756983777372,16.544306229356824,0
26.731510388340244,12.154698189025018,1.3427837602383983,35.2606308049066,16.510389988187782,0
22.59940718588845,12.486562124335515,1.3400238668973308,31.36110596443634,16.867307630268265,0
24.330997528318104,11.844049756282432,1.1383754092116751,30.232855796710375,13.436334582019619,0
24.050109377678087,11.600265065700539,1.2448293590637343,31.260845187405657,14.230868916622217,0
23.693341534852575,12.189425581881721,1.6748186805529899,34.262724681237685,20.622707008950023,0
28.530908480562193,12.239720421942689,1.4714170616013635,37.99916011914896,17.996202902757354,0
25.80996342192191,12.001839435130568,1.3987195163451331,33.307264622025826,16.463531736824283,0
22.47823209132991,11.832560022102765,1.4989177330694583,30.388213752550584,17.429557964944593,0
26.835723894109552,12.298313619297614,1.7334781357402302,38.290240730716256,21.406384451543307,0
29.244312394025265,12.15841080136439,1.5008421041751572,37.829714347361744,17.992693611992586,0
27.064930521102294,11.769469344928952,1.6080748261862077,36.45028686853364,19.298116869871244,0
21.961260068091974,12.014728419391702,1.3306790315223485,30.177973890092574,15.80033312024832,0
24.0315318542675,11.594487740392607,1.3762740098506563,31.425491337414236,15.957119989562953,0
27.533822298373245,12.205767136931376,1.570795377012735,37.003190084239094,19.204584984817835,0
23.58466106876244,11.921329929185143,1.8785307416674228,35.15488781798239,22.248709205686843,0
25.887638856292458,11.869286750284578,1.7859549719029748,35.55211088686982,20.75004627849725,0
26.549268106858673,11.99013765445427,1.6165656138912279,36.00977757092914,19.421023257536437,0
23.146139056843833,12.012092309799074,1.5302867520321437,31.698426110775415,18.23129772785226,0
24.8809492878764,12.268479018469668,1.7802138711254343,35.4258936843377,21.863824211814343,0
18.517465319861856,12.177327159397567,1.6589356646090248,29.198757666871686,20.17693611388899,0
22.95122471733142,11.953077216362159,1.0412675955258677,29.90326164522986,12.499010221830817,0
24.49486369721368,12.229100444915698,1.2892138304289555,32.66293048763712,16.078299451421422,0
22.504433636070303,12.120221176107483,1.5676280650715864,32.215919612381846,18.890762267995616,0
28.26482260786327,11.872020109114189,1.1426064868898056,35.25288918762611,13.47127825829159,0
22.139717244078735,11.962584552529055,1.3204821990486275,29.53515950387311,15.46322049567793,0
24.119911026606033,11.955533133347064,1.3600370112684053,32.34945165898672,16.220930760577872,0
25.261481154572184,12.15157840295226,1.4487668187508334,33.457215751252626,17.686777583501474,0
27.88254657813223,11.889893215583507,1.4425139583547584,35.930580808831195,17.054637951312547,0
22.128275697641122,11.88287724407351,1.4421759145666346,30.695117653053668,17.220485457235863,0
27.32632750430992,12.590627192830187,1.6650615034480627,37.260175476461264,20.92866693795005,0
25.020466122039174,12.281920644524131,1.446955226909893,33.13957059320103,17.510936025492917,0
23.036982697904097,11.771819800672459,1.4230739735857532,31.088317481333135,16.814567394315024,0
25.924206948526543,12.171282298182659,1.2301655791712967,33.9631368665666,14.931526110888218,0
25.398119391146942,12.035505019696553,1.704869240397165,36.448445900597896,20.5435138650082,0
23.79956624568241,12.117465352578028,1.3657004972105027,32.00100547235767,16.43543848030477,0
25.13960416998004,12.041202397369531,1.282593934399745,33.08714995882627,15.31289265314765,0
24.22937280627648,12.35689279364557,1.542618114973794,33.49435016009281,19.093448829777383,0
25.227034690502496,12.103686103395434,1.3466117475233874,32.320634250272434,16.252845912759437,0
26.324261349042093,11.981373390535714,1.3948094520411412,34.405794360418206,17.05658850338728,0
28.172033632290706,12.312657173094905,1.551692034863814,37.65046069891981,19.2651981659324,0
22.5243690023463,12.069985512326362,1.4347034752440888,31.30777914963302,17.425851012573972,0
29.266066749312532,12.036443573798717,1.9623218750601268,41.007518878099354,23.58388036249183,0
21.095824400954996,12.094206780745834,1.4850342913361605,29.732555146807552,17.555107106222575,0
24.696429809928834,11.97191729299009,1.6235676437758444,34.04696257659392,19.27569856533567,0
26.176634412969154,12.00276809789864,1.1116611905014109,32.955342076578034,13.213552782505495,0
25.561983735470065,11.823991623371437,1.327870173617054,32.702902312540665,15.645728932514839,0
23.75460096035881,11.774649834112836,1.2826172610166575,31.70348092591558,15.095697219782055,0
24.58375549928545,11.700428884055269,1.3091240553394743,32.01484400640357,15.448527903002653,0
24.013998130682335,11.582405013960877,1.5831075987674006,34.24295850793787,18.390822501817116,0
23.821270486111576,11.736084791584632,1.707113013555482,33.796944573331054,20.266663714198682,0
26.69920419404205,11.947719889659922,1.5689261009269022,35.8004709257289,18.68270918674709,0
25.714030971930093,12.030935274733691,1.4546710752867382,34.20893094819366,17.55248614163604,0
23.614180809478693,11.918611031055708,1.3738289922575162,31.600530618597798,16.442902227460337,0
26.799199750866503,11.293288952961793,1.7227199502373018,36.85497350004564,19.50431943993353,0
25.61459904175322,12.472375907328702,1.9142510908309724,37.65927955878095,24.131637235445936,0
26.62572423767792,12.325944036867115,1.5270111409567382,36.61056943648607,18.982608731654796,0
26.259257683847224,12.133727955365138,1.6878726128143144,36.599621648964096,20.21630646329996,0
23.342009978155854,12.57224720176598,1.568674069959095,33.20720219125494,19.698891966714218,0
23.87963791960606,11.706790764754887,1.6511009812931179,33.72926457892242,19.326298983034043,0
26.494587210246525,12.5662875361878,1.2670906443779768,35.26922744653145,16.35293358440614,0
26.22074053086693,11.710435776974835,1.4023727439715752,34.72730737109743,16.35643771741001,0
24.958196812071705,12.071621377587407,1.5790938880091168,34.531338686312594,18.865726755041234,0
25.234654766617563,11.617848802459738,1.742498188816396,35.611898835183936,20.331745582124157,0
27.55532979157685,12.00440822866331,1.3363731556724652,35.04987039897296,16.14176605044405,0
23.81685722232834,12.115849949399516,1.0933401777919747,31.71870079797153,13.231990965031416,0
26.094194762340077,11.953592900659634,1.40034711471175,34.705821186797344,16.695127128283403,0
24.595614695132213,12.21416323322704,1.70202614286965,35.39887500513078,20.97860592744213,0
24.56463759354556,12.029704334846178,1.1832208817824301,31.581830269426575,14.063077739806653,0
27.19755370397438,11.843275581486747,1.264616021573683,33.50327234197555,14.909005379686809,0
26.65083269797606,11.829956004659298,1.5311837172102225,35.5228639239565,18.009406037224938,0
26.627019272001277,12.243274131784709,1.4768057494477072,35.814851114736015,18.29971654940816,0
27.61095761430866,11.80387739105791,1.6188932963106455,36.782697113122424,19.16631681951371,0
25.042007683265517,12.274620891145481,1.254254647910884,32.21748182149795,15.182501484599005,0
26.363905942589927,12.366813537849579,1.4350042811662664,34.97104450758355,17.553529092546533,0
24.379466486813087,11.499385841296162,1.7390370804806197,34.951501611332255,20.37254140549028,0
25.648332704976884,12.33987791619031,1.2614207612726431,34.16742071483412,15.782421744673666,0
24.739713891264632,12.61812680953341,1.7953824592620538,36.2365321681771,22.82267359888524,0
25.193991929985437,12.075601128360578,1.286516602822262,32.67925793147987,15.537910728889793,0
26.190314050873827,12.179725255588446,1.6698763154755223,36.32928647146608,20.64032938133028,0
23.363558633533057,12.311101597310747,1.4254082979573748,32.07715834296677,17.32766541660738,0
29.18477455137092,11.917355305446293,1.2710183484722046,36.94267499400505,15.297770760925712,0
22.987965237000594,12.05468406706136,1.4006201905694804,31.603134427066266,16.79537919395725,0
22.571622774424537,11.605740141113067,1.6089858376357988,31.663789261666892,18.623692858401174,0
